Seção,Divisão,Grupo,Classe,Subclasse,Denominação
I,55,55.1,55.10-8,5510-8/01,Hotéis
I,55,55.1,55.10-8,5510-8/02,Apart-hotéis
I,55,55.1,55.10-8,5510-8/03,Motéis
I,55,55.9,55.90-6,5590-6/01,"Albergues, exceto assistenciais"
I,55,55.9,55.90-6,5590-6/02,Campings
I,55,55.9,55.90-6,5590-6/03,Pensões (alojamento)
I,55,55.9,55.90-6,5590-6/99,Outros alojamentos não especificados anteriormente
I,56,56.1,56.11-2,5611-2/01,Restaurantes e similares
I,56,56.1,56.11-2,5611-2/03,"Lanchonetes, casas de chá, de sucos e similares"
I,56,56.1,56.11-2,5611-2/04,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento"
I,56,56.1,56.11-2,5611-2/05,"Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento"
I,56,56.1,56.12-1,5612-1/00,Serviços ambulantes de alimentação
I,56,56.2,56.20-1,5620-1/01,Fornecimento de alimentos preparados preponderantemente para empresas
I,56,56.2,56.20-1,5620-1/02,Serviços de alimentação para eventos e recepções - bufê
I,56,56.2,56.20-1,5620-1/03,Cantinas - serviços de alimentação privativos
I,56,56.2,56.20-1,5620-1/04,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar
J,58,58.1,58.11-5,5811-5/00,Edição de livros
J,58,58.1,58.12-3,5812-3/01,Edição de jornais diários
J,58,58.1,58.12-3,5812-3/02,Edição de jornais não diários
J,58,58.1,58.13-1,5813-1/00,Edição de revistas
J,58,58.1,58.19-1,5819-1/00,"Edição de cadastros, listas e outros produtos gráficos"
J,58,58.2,58.21-2,5821-2/00,Edição integrada à impressão de livros
J,58,58.2,58.22-1,5822-1/01,Edição integrada à impressão de jornais diários
J,58,58.2,58.22-1,5822-1/02,Edição integrada à impressão de jornais não diários
J,58,58.2,58.23-9,5823-9/00,Edição integrada à impressão de revistas
J,58,58.2,58.29-8,5829-8/00,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos"
J,59,59.1,59.11-1,5911-1/01,Estúdios cinematográficos
J,59,59.1,59.11-1,5911-1/02,Produção de filmes para publicidade
J,59,59.1,59.11-1,5911-1/99,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente"
J,59,59.1,59.12-0,5912-0/01,Serviços de dublagem
J,59,59.1,59.12-0,5912-0/02,Serviços de mixagem sonora em produção audiovisual
J,59,59.1,59.12-0,5912-0/99,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente"
J,59,59.1,59.13-8,5913-8/00,"Distribuição cinematográfica, de vídeo e de programas de televisão"
J,59,59.1,59.14-6,5914-6/00,Atividades de exibição cinematográfica
J,59,59.2,59.20-1,5920-1/00,Atividades de gravação de som e de edição de música
J,60,60.1,60.10-1,6010-1/00,Atividades de rádio
J,60,60.2,60.21-7,6021-7/00,Atividades de televisão aberta
J,60,60.2,60.22-5,6022-5/01,Programadoras
J,60,60.2,60.22-5,6022-5/02,"Atividades relacionadas à televisão por assinatura, exceto programadoras"
J,61,61.1,61.10-8,6110-8/01,Serviços de telefonia fixa comutada - STFC
J,61,61.1,61.10-8,6110-8/02,Serviços de redes de transporte de telecomunicações - SRTT
J,61,61.1,61.10-8,6110-8/03,Serviços de comunicação multimídia - SCM
J,61,61.1,61.10-8,6110-8/99,Serviços de telecomunicações por fio não especificados anteriormente
J,61,61.2,61.20-5,6120-5/01,Telefonia móvel celular
J,61,61.2,61.20-5,6120-5/02,Serviço móvel especializado - SME
J,61,61.2,61.20-5,6120-5/99,Serviços de telecomunicações sem fio não especificados anteriormente
J,61,61.3,61.30-2,6130-2/00,Telecomunicações por satélite
J,61,61.4,61.41-8,6141-8/00,Operadoras de televisão por assinatura por cabo
J,61,61.4,61.42-6,6142-6/00,Operadoras de televisão por assinatura por micro-ondas
J,61,61.4,61.43-4,6143-4/00,Operadoras de televisão por assinatura por satélite
J,61,61.9,61.90-6,6190-6/01,Provedores de acesso às redes de comunicações
J,61,61.9,61.90-6,6190-6/02,Provedores de voz sobre protocolo Internet - VOIP
J,61,61.9,61.90-6,6190-6/99,Outras atividades de telecomunicações não especificadas anteriormente
J,62,62.0,62.01-5,6201-5/01,Desenvolvimento de programas de computador sob encomenda
J,62,62.0,62.01-5,6201-5/02,Web desing
J,62,62.0,62.02-3,6202-3/00,Desenvolvimento e licenciamento de programas de computador customizáveis
J,62,62.0,62.03-1,6203-1/00,Desenvolvimento e licenciamento de programas de computador não customizáveis
J,62,62.0,62.04-0,6204-0/00,Consultoria em tecnologia da informação
J,62,62.0,62.09-1,6209-1/00,"Suporte técnico, manutenção e outros serviços em tecnologia da informação"
J,63,63.1,63.11-9,6311-9/00,"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na Internet"
J,63,63.1,63.19-4,6319-4/00,"Portais, provedores de conteúdo e outros serviços de informação na Internet"
J,63,63.9,63.91-7,6391-7/00,Agências de notícias
J,63,63.9,63.99-2,6399-2/00,Outras atividades de prestação de serviços de informação não especificadas anteriormente
K,64,64.1,64.10-7,6410-7/00,Banco Central
K,64,64.2,64.21-2,6421-2/00,Bancos comerciais
K,64,64.2,64.22-1,6422-1/00,"Bancos múltiplos, com carteira comercial"
K,64,64.2,64.23-9,6423-9/00,Caixas econômicas
K,64,64.2,64.24-7,6424-7/01,Bancos cooperativos
K,64,64.2,64.24-7,6424-7/02,Cooperativas centrais de crédito
K,64,64.2,64.24-7,6424-7/03,Cooperativas de crédito mútuo
K,64,64.2,64.24-7,6424-7/04,Cooperativas de crédito rural
K,64,64.3,64.31-0,6431-0/00,"Bancos múltiplos, sem carteira comercial"
K,64,64.3,64.32-8,6432-8/00,Bancos de investimento
K,64,64.3,64.33-6,6433-6/00,Bancos de desenvolvimento
K,64,64.3,64.34-4,6434-4/00,Agências de fomento
K,64,64.3,64.35-2,6435-2/01,Sociedades de crédito imobiliário
K,64,64.3,64.35-2,6435-2/02,Associações de poupança e empréstimo
K,64,64.3,64.35-2,6435-2/03,Companhias hipotecárias
K,64,64.3,64.36-1,6436-1/00,"Sociedades de crédito, financiamento e investimento - financeiras"
K,64,64.3,64.37-9,6437-9/00,Sociedades de crédito ao microempreendedor
K,64,64.3,64.38-7,6438-7/01,Bancos de câmbio
K,64,64.3,64.38-7,6438-7/99,Outras instituições de intermediação não monetária não especificadas anteriormente
K,64,64.4,64.40-9,6440-9/00,Arrendamento mercantil
K,64,64.5,64.50-6,6450-6/00,Sociedades de capitalização
K,64,64.6,64.61-1,6461-1/00,Holdings de instituições financeiras
K,64,64.6,64.62-0,6462-0/00,Holdings de instituições não financeiras
K,64,64.6,64.63-8,6463-8/00,"Outras sociedades de participação, exceto holdings"
K,64,64.7,64.70-1,6470-1/01,"Fundos de investimento, exceto previdenciários e imobiliários"
K,64,64.7,64.70-1,6470-1/02,Fundos de investimento previdenciários
K,64,64.7,64.70-1,6470-1/03,Fundos de investimento imobiliários
K,64,64.9,64.91-3,6491-3/00,Sociedades de fomento mercantil - factoring
K,64,64.9,64.92-1,6492-1/00,Securitização de créditos
K,64,64.9,64.93-0,6493-0/00,Administração de consórcios para aquisição de bens e direitos
K,64,64.9,64.99-9,6499-9/01,Clubes de investimento
K,64,64.9,64.99-9,6499-9/02,Sociedades de investimento
K,64,64.9,64.99-9,6499-9/03,Fundo garantidor de crédito
K,64,64.9,64.99-9,6499-9/04,Caixas de financiamento de corporações
K,64,64.9,64.99-9,6499-9/05,Concessão de crédito pelas OSCIP
K,64,64.9,64.99-9,6499-9/99,Outras atividades de serviços financeiros não especificadas anteriormente
K,65,65.1,65.11-1,6511-1/01,Sociedade seguradora de seguros vida
K,65,65.1,65.11-1,6511-1/02,Planos de auxílio-funeral
K,65,65.1,65.12-0,6512-0/00,Sociedade seguradora de seguros não vida
K,65,65.2,65.20-1,6520-1/00,Sociedade seguradora de seguros-saúde
K,65,65.3,65.30-8,6530-8/00,Resseguros
K,65,65.4,65.41-3,6541-3/00,Previdência complementar fechada
K,65,65.4,65.42-1,6542-1/00,Previdência complementar aberta
K,65,65.5,65.50-2,6550-2/00,Planos de saúde
K,66,66.1,66.11-8,6611-8/01,Bolsa de valores
K,66,66.1,66.11-8,6611-8/02,Bolsa de mercadorias
K,66,66.1,66.11-8,6611-8/03,Bolsa de mercadorias e futuros
K,66,66.1,66.11-8,6611-8/04,Administração de mercados de balcão organizados
K,66,66.1,66.12-6,6612-6/01,Corretoras de títulos e valores mobiliários
K,66,66.1,66.12-6,6612-6/02,Distribuidoras de títulos e valores mobiliários
K,66,66.1,66.12-6,6612-6/03,Corretoras de câmbio
K,66,66.1,66.12-6,6612-6/04,Corretoras de contratos de mercadorias
K,66,66.1,66.12-6,6612-6/05,Agentes de investimentos em aplicações financeiras
K,66,66.1,66.13-4,6613-4/00,Administração de cartões de crédito
K,66,66.1,66.19-3,6619-3/01,Serviços de liquidação e custódia
K,66,66.1,66.19-3,6619-3/02,Correspondentes de instituições financeiras
K,66,66.1,66.19-3,6619-3/03,Representações de bancos estrangeiros
K,66,66.1,66.19-3,6619-3/04,Caixas eletrônicos
K,66,66.1,66.19-3,6619-3/05,Operadoras de cartões de débito
K,66,66.1,66.19-3,6619-3/99,Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente
K,66,66.2,66.21-5,6621-5/01,Peritos e avaliadores de seguros
K,66,66.2,66.21-5,6621-5/02,Auditoria e consultoria atuarial
K,66,66.2,66.22-3,6622-3/00,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde"
K,66,66.2,66.29-1,6629-1/00,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente"
K,66,66.3,66.30-4,6630-4/00,Atividades de administração de fundos por contrato ou comissão
L,68,68.1,68.10-2,6810-2/01,Compra e venda de imóveis próprios
L,68,68.1,68.10-2,6810-2/02,Aluguel de imóveis próprios
L,68,68.1,68.10-2,6810-2/03,Loteamento de imóveis próprios
L,68,68.2,68.21-8,6821-8/01,Corretagem na compra e venda e avaliação de imóveis
L,68,68.2,68.21-8,6821-8/02,Corretagem no aluguel de imóveis
L,68,68.2,68.22-6,6822-6/00,Gestão e administração da propriedade imobiliária
M,69,69.1,69.11-7,6911-7/01,Serviços advocatícios
M,69,69.1,69.11-7,6911-7/02,Atividades auxiliares da justiça
M,69,69.1,69.11-7,6911-7/03,Agente de propriedade industrial
M,69,69.1,69.12-5,6912-5/00,Cartórios
M,69,69.2,69.20-6,6920-6/01,Atividades de contabilidade
M,69,69.2,69.20-6,6920-6/02,Atividades de consultoria e auditoria contábil e tributária
M,70,70.2,70.20-4,7020-4/00,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
M,71,71.1,71.11-1,7111-1/00,Serviços de arquitetura
M,71,71.1,71.12-0,7112-0/00,Serviços de engenharia
M,71,71.1,71.19-7,7119-7/01,"Serviços de cartografia, topografia e geodésia"
M,71,71.1,71.19-7,7119-7/02,Atividades de estudos geológicos
M,71,71.1,71.19-7,7119-7/03,Serviços de desenho técnico relacionados à arquitetura e engenharia
M,71,71.1,71.19-7,7119-7/04,Serviços de perícia técnica relacionados à segurança do trabalho
M,71,71.1,71.19-7,7119-7/99,Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente
M,71,71.2,71.20-1,7120-1/00,Testes e análises técnicas
M,72,72.1,72.10-0,7210-0/00,Pesquisa e desenvolvimento experimental em ciências físicas e naturais
M,72,72.2,72.20-7,7220-7/00,Pesquisa e desenvolvimento experimental em ciências sociais e humanas
M,73,73.1,73.11-4,7311-4/00,Agências de publicidade
M,73,73.1,73.12-2,7312-2/00,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação"
M,73,73.1,73.19-0,7319-0/01,Criação de estandes para feiras e exposições
M,73,73.1,73.19-0,7319-0/02,Promoção de vendas
M,73,73.1,73.19-0,7319-0/03,Marketing direto
M,73,73.1,73.19-0,7319-0/04,Consultoria em publicidade
M,73,73.1,73.19-0,7319-0/99,Outras atividades de publicidade não especificadas anteriormente
M,73,73.2,73.20-3,7320-3/00,Pesquisas de mercado e de opinião pública
M,74,74.1,74.10-2,7410-2/02,Design de interiores
M,74,74.1,74.10-2,7410-2/03,Desing de produto
M,74,74.1,74.10-2,7410-2/99,Atividades de desing não especificadas anteriormente
M,74,74.2,74.20-0,7420-0/01,"Atividades de produção de fotografias, exceto aérea e submarina"
M,74,74.2,74.20-0,7420-0/02,Atividades de produção de fotografias aéreas e submarinas
M,74,74.2,74.20-0,7420-0/03,Laboratórios fotográficos
M,74,74.2,74.20-0,7420-0/04,Filmagem de festas e eventos
M,74,74.2,74.20-0,7420-0/05,Serviços de microfilmagem
M,74,74.9,74.90-1,7490-1/01,"Serviços de tradução, interpretação e similares"
M,74,74.9,74.90-1,7490-1/02,Escafandria e mergulho
M,74,74.9,74.90-1,7490-1/03,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias
M,74,74.9,74.90-1,7490-1/04,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
M,74,74.9,74.90-1,7490-1/05,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas"
M,74,74.9,74.90-1,7490-1/99,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente"
M,75,75.0,75.00-1,7500-1/00,Atividades veterinárias
N,77,77.1,77.11-0,7711-0/00,Locação de automóveis sem condutor
N,77,77.1,77.19-5,7719-5/01,"Locação de embarcações sem tripulação, exceto para fins
recreativos"
N,77,77.1,77.19-5,7719-5/02,Locação de aeronaves sem tripulação
N,77,77.1,77.19-5,7719-5/99,"Locação de outros meios de transporte não especificados anteriormente, sem condutor"
N,77,77.2,77.21-7,7721-7/00,Aluguel de equipamentos recreativos e esportivos
N,77,77.2,77.22-5,7722-5/00,"Aluguel de fitas de vídeo, DVDs e similares"
N,77,77.2,77.23-3,7723-3/00,"Aluguel de objetos do vestuário, jóias e acessórios"
N,77,77.2,77.29-2,7729-2/01,Aluguel de aparelhos de jogos eletrônicos
N,77,77.2,77.29-2,7729-2/02,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais"
N,77,77.2,77.29-2,7729-2/03,Aluguel de material médico
N,77,77.2,77.29-2,7729-2/99,Aluguel de outros objetos pessoais e domésticos não especificados anteriormente
N,77,77.3,77.31-4,7731-4/00,Aluguel de máquinas e equipamentos agrícolas sem operador
N,77,77.3,77.32-2,7732-2/01,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes"
N,77,77.3,77.32-2,7732-2/02,Aluguel de andaimes
N,77,77.3,77.33-1,7733-1/00,Aluguel de máquinas e equipamentos para escritório
N,77,77.3,77.39-0,7739-0/01,"Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador"
N,77,77.3,77.39-0,7739-0/02,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador"
N,77,77.3,77.39-0,7739-0/03,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes"
N,77,77.3,77.39-0,7739-0/99,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador"
N,77,77.4,77.40-3,7740-3/00,Gestão de ativos intangíveis não financeiros
N,78,78.1,78.10-8,7810-8/00,Seleção e agenciamento de mão de obra
N,78,78.2,78.20-5,7820-5/00,Locação de mão de obra temporária
N,78,78.3,78.30-2,7830-2/00,Fornecimento e gestão de recursos humanos para terceiros
N,79,79.1,79.11-2,7911-2/00,Agências de viagens
N,79,79.1,79.12-1,7912-1/00,Operadores turísticos
N,79,79.9,79.90-2,7990-2/00,Serviços de reservas e outros serviços de turismo não especificados anteriormente
N,80,80.1,80.11-1,8011-1/01,Atividades de vigilância e segurança privada
N,80,80.1,80.11-1,8011-1/02,Serviços de adestramento de cães de guarda
N,80,80.1,80.12-9,8012-9/00,Atividades de transporte de valores
N,80,80.2,80.20-0,8020-0/01,Atividades de monitoramento de sistemas de segurança eletrônico
N,80,80.2,80.20-0,8020-0/02,Outras atividades de serviços de segurança
N,80,80.3,80.30-7,8030-7/00,Atividades de investigação particular
N,81,81.1,81.11-7,8111-7/00,"Serviços combinados para apoio a edifícios, exceto condomínios prediais"
N,81,81.1,81.12-5,8112-5/00,Condomínios prediais
N,81,81.2,81.21-4,8121-4/00,Limpeza em prédios e em domicílios
N,81,81.2,81.22-2,8122-2/00,Imunização e controle de pragas urbanas
N,81,81.2,81.29-0,8129-0/00,Atividades de limpeza não especificadas anteriormente
N,81,81.3,81.30-3,8130-3/00,Atividades paisagísticas
N,82,82.1,82.11-3,8211-3/00,Serviços combinados de escritório e apoio administrativo
N,82,82.1,82.19-9,8219-9/01,Fotocópias
N,82,82.1,82.19-9,8219-9/99,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
N,82,82.2,82.20-2,8220-2/00,Atividades de teleatendimento
N,82,82.3,82.30-0,8230-0/01,"Serviços de organização de feiras, congressos, exposições e festas"
N,82,82.3,82.30-0,8230-0/02,Casas de festas e eventos
N,82,82.9,82.91-1,8291-1/00,Atividades de cobrança e informações cadastrais
N,82,82.9,82.92-0,8292-0/00,Envasamento e empacotamento sob contrato
N,82,82.9,82.99-7,8299-7/01,"Medição de consumo de energia elétrica, gás e água"
N,82,82.9,82.99-7,8299-7/02,"Emissão de vales-alimentação, vales-transporte e similares"
N,82,82.9,82.99-7,8299-7/03,"Serviços de gravação de carimbos, exceto confecção"
N,82,82.9,82.99-7,8299-7/04,Leiloeiros independentes
N,82,82.9,82.99-7,8299-7/05,Serviços de levantamento de fundos sob contrato
N,82,82.9,82.99-7,8299-7/06,Casas lotéricas
N,82,82.9,82.99-7,8299-7/07,Salas de acesso à Internet
N,82,82.9,82.99-7,8299-7/99,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
O,84,84.1,84.11-6,8411-6/00,Administração pública em geral
O,84,84.1,84.12-4,8412-4/00,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais"
O,84,84.1,84.13-2,8413-2/00,Regulação das atividades econômicas
O,84,84.2,84.21-3,8421-3/00,Relações exteriores
O,84,84.2,84.22-1,8422-1/00,Defesa
O,84,84.2,84.23-0,8423-0/00,Justiça
O,84,84.2,84.24-8,8424-8/00,Segurança e ordem pública
O,84,84.2,84.25-6,8425-6/00,Defesa Civil
O,84,84.3,84.30-2,8430-2/00,Seguridade social obrigatória
P,85,85.1,85.11-2,8511-2/00,Educação infantil - creche
P,85,85.1,85.12-1,8512-1/00,Educação infantil - pré-escola
P,85,85.1,85.13-9,8513-9/00,Ensino fundamental
P,85,85.2,85.20-1,8520-1/00,Ensino médio
P,85,85.3,85.31-7,8531-7/00,Educação superior - graduação
P,85,85.3,85.32-5,8532-5/00,Educação superior - graduação e pós-graduação
P,85,85.3,85.33-3,8533-3/00,Educação superior - pós-graduação e extensão
P,85,85.4,85.41-4,8541-4/00,Educação profissional de nível técnico
P,85,85.4,85.42-2,8542-2/00,Educação profissional de nível tecnológico
P,85,85.5,85.50-3,8550-3/01,Administração de caixas escolares
P,85,85.5,85.50-3,8550-3/02,"Atividades de apoio à educação, exceto caixas escolares"
P,85,85.9,85.91-1,8591-1/00,Ensino de esportes
P,85,85.9,85.92-9,8592-9/01,Ensino de dança
P,85,85.9,85.92-9,8592-9/02,"Ensino de artes cênicas, exceto dança"
P,85,85.9,85.92-9,8592-9/03,Ensino de música
P,85,85.9,85.92-9,8592-9/99,Ensino de arte e cultura não especificado anteriormente
P,85,85.9,85.93-7,8593-7/00,Ensino de idiomas
P,85,85.9,85.99-6,8599-6/01,Formação de condutores
P,85,85.9,85.99-6,8599-6/02,Cursos de pilotagem
P,85,85.9,85.99-6,8599-6/03,Treinamento em informática
P,85,85.9,85.99-6,8599-6/04,Treinamento em desenvolvimento profissional e gerencial
P,85,85.9,85.99-6,8599-6/05,Cursos preparatórios para concursos
P,85,85.9,85.99-6,8599-6/99,Outras atividades de ensino não especificadas anteriormente
Q,86,86.1,86.10-1,8610-1/01,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"
Q,86,86.1,86.10-1,8610-1/02,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências
Q,86,86.2,86.21-6,8621-6/01,UTI móvel
Q,86,86.2,86.21-6,8621-6/02,"Serviços móveis de atendimento a urgências, exceto por UTI móvel"
Q,86,86.2,86.22-4,8622-4/00,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências"
Q,86,86.3,86.30-5,8630-5/01,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos
Q,86,86.3,86.30-5,8630-5/02,Atividade médica ambulatorial com recursos para realização de exames complementares
Q,86,86.3,86.30-5,8630-5/03,Atividade médica ambulatorial restrita a consultas
Q,86,86.3,86.30-5,8630-5/04,Atividade odontológica
Q,86,86.3,86.30-5,8630-5/06,Serviços de vacinação e imunização humana
Q,86,86.3,86.30-5,8630-5/07,Atividades de reprodução humana assistida
Q,86,86.3,86.30-5,8630-5/99,Atividades de atenção ambulatorial não especificadas anteriormente
Q,86,86.4,86.40-2,8640-2/01,Laboratórios de anatomia patológica e citológica
Q,86,86.4,86.40-2,8640-2/02,Laboratórios clínicos
Q,86,86.4,86.40-2,8640-2/03,Serviços de diálise e nefrologia
Q,86,86.4,86.40-2,8640-2/04,Serviços de tomografia
Q,86,86.4,86.40-2,8640-2/05,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia"
Q,86,86.4,86.40-2,8640-2/06,Serviços de ressonância magnética
Q,86,86.4,86.40-2,8640-2/07,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética"
Q,86,86.4,86.40-2,8640-2/08,"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos"
Q,86,86.4,86.40-2,8640-2/09,Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos
Q,86,86.4,86.40-2,8640-2/10,Serviços de quimioterapia
Q,86,86.4,86.40-2,8640-2/11,Serviços de radioterapia
Q,86,86.4,86.40-2,8640-2/12,Serviços de hemoterapia
Q,86,86.4,86.40-2,8640-2/13,Serviços de litotripsia
Q,86,86.4,86.40-2,8640-2/14,Serviços de bancos de células e tecidos humanos
Q,86,86.4,86.40-2,8640-2/99,Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente
Q,86,86.5,86.50-0,8650-0/01,Atividades de enfermagem
Q,86,86.5,86.50-0,8650-0/02,Atividades de profissionais da nutrição
Q,86,86.5,86.50-0,8650-0/03,Atividades de psicologia e psicanálise
Q,86,86.5,86.50-0,8650-0/04,Atividades de fisioterapia
Q,86,86.5,86.50-0,8650-0/05,Atividades de terapia ocupacional
Q,86,86.5,86.50-0,8650-0/06,Atividades de fonoaudiologia
Q,86,86.5,86.50-0,8650-0/07,Atividades de terapia de nutrição enteral e parenteral
Q,86,86.5,86.50-0,8650-0/99,Atividades de profissionais da área de saúde não especificadas anteriormente
Q,86,86.6,86.60-7,8660-7/00,Atividades de apoio à gestão de saúde
Q,86,86.9,86.90-9,8690-9/01,Atividades de práticas integrativas e complementares em saúde humana
Q,86,86.9,86.90-9,8690-9/02,Atividades de bancos de leite humano
Q,86,86.9,86.90-9,8690-9/03,Atividades de acupuntura
Q,86,86.9,86.90-9,8690-9/04,Atividades de podologia
Q,86,86.9,86.90-9,8690-9/99,Outras atividades de atenção à saúde humana não especificadas anteriormente
Q,87,87.1,87.11-5,8711-5/01,Clínicas e residências geriátricas
Q,87,87.1,87.11-5,8711-5/02,Instituições de longa permanência para idosos
Q,87,87.1,87.11-5,8711-5/03,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes"
Q,87,87.1,87.11-5,8711-5/04,Centros de apoio a pacientes com câncer e com AIDS
Q,87,87.1,87.11-5,8711-5/05,Condomínios residenciais para idosos
Q,87,87.1,87.12-3,8712-3/00,Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio
Q,87,87.2,87.20-4,8720-4/01,Atividades de centros de assistência psicossocial
Q,87,87.2,87.20-4,8720-4/99,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente"
Q,87,87.3,87.30-1,8730-1/01,Orfanatos
Q,87,87.3,87.30-1,8730-1/02,Albergues assistenciais
Q,87,87.3,87.30-1,8730-1/99,Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente
Q,88,88.0,88.00-6,8800-6/00,Serviços de assistência social sem alojamento
R,90,90.0,90.01-9,9001-9/01,Produção teatral
R,90,90.0,90.01-9,9001-9/02,Produção musical
R,90,90.0,90.01-9,9001-9/03,Produção de espetáculos de dança
R,90,90.0,90.01-9,9001-9/04,"Produção de espetáculos circenses, de marionetes e similares"
R,90,90.0,90.01-9,9001-9/05,"Produção de espetáculos de rodeios, vaquejadas e similares"
R,90,90.0,90.01-9,9001-9/06,Atividades de sonorização e de iluminação
R,90,90.0,90.01-9,9001-9/99,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente"
R,90,90.0,90.02-7,9002-7/01,"Atividades de artistas plásticos, jornalistas independentes e
escritores"
R,90,90.0,90.02-7,9002-7/02,Restauração de obras de arte
R,90,90.0,90.03-5,9003-5/00,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas"
R,91,91.0,91.01-5,9101-5/00,Atividades de bibliotecas e arquivos
R,91,91.0,91.02-3,9102-3/01,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares
R,91,91.0,91.02-3,9102-3/02,Restauração e conservação de lugares e prédios históricos
R,91,91.0,91.03-1,9103-1/00,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental"
R,92,92.0,92.00-3,9200-3/01,Casas de bingo
R,92,92.0,92.00-3,9200-3/02,Exploração de apostas em corridas de cavalos
R,92,92.0,92.00-3,9200-3/99,Exploração de jogos de azar e apostas não especificados anteriormente
R,93,93.1,93.11-5,9311-5/00,Gestão de instalações de esportes
R,93,93.1,93.12-3,9312-3/00,"Clubes sociais, esportivos e similares"
R,93,93.1,93.13-1,9313-1/00,Atividades de condicionamento físico
R,93,93.1,93.19-1,9319-1/01,Produção e promoção de eventos esportivos
R,93,93.1,93.19-1,9319-1/99,Outras atividades esportivas não especificadas anteriormente
R,93,93.2,93.21-2,9321-2/00,Parques de diversão e parques temáticos
R,93,93.2,93.29-8,9329-8/01,"Discotecas, danceterias, salões de dança e similares"
R,93,93.2,93.29-8,9329-8/02,Exploração de boliches
R,93,93.2,93.29-8,9329-8/03,"Exploração de jogos de sinuca, bilhar e similares"
R,93,93.2,93.29-8,9329-8/04,Exploração de jogos eletrônicos recreativos
R,93,93.2,93.29-8,9329-8/99,Outras atividades de recreação e lazer não especificadas anteriormente
S,94,94.1,94.11-1,9411-1/00,Atividades de organizações associativas patronais e empresariais
S,94,94.1,94.12-0,9412-0/01,Atividades de fiscalização profissional
S,94,94.1,94.12-0,9412-0/99,Outras atividades associativas profissionais
S,94,94.2,94.20-1,9420-1/00,Atividades de organizações sindicais
S,94,94.3,94.30-8,9430-8/00,Atividades de associações de defesa de direitos sociais
S,94,94.9,94.91-0,9491-0/00,Atividades de organizações religiosas ou filosóficas
S,94,94.9,94.92-8,9492-8/00,Atividades de organizações políticas
S,94,94.9,94.93-6,9493-6/00,Atividades de organizações associativas ligadas à cultura e à arte
S,94,94.9,94.99-5,9499-5/00,Atividades associativas não especificadas anteriormente
S,95,95.1,95.11-8,9511-8/00,Reparação e manutenção de computadores e de equipamentos periféricos
S,95,95.1,95.12-6,9512-6/00,Reparação e manutenção de equipamentos de comunicação
S,95,95.2,95.21-5,9521-5/00,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico
